20,58,81
65,71,87
15,45,83
58,31,65
65,71,87
37,61,79
86,17,38
38,73,42
85,79,35
30,32,70
44,36,99
91,37,89
82,91,68
15,38,35
60,21,78
51,73,94
86,44,37
23,98,12
91,99,62
11,87,26
16,69,27
85,21,48
77,33,98
54,43,60
59,57,31
66,50,56
13,71,28
51,51,38
97,32,43
91,41,95
68,96,83
68,96,83
60,21,78
81,68,98
76,79,33
13,71,28
41,82,11
50,13,93
21,58,83
57,76,90
24,14,83
71,51,35
11,46,19
13,55,31
41,96,22
64,72,66
52,59,27
16,20,73
34,64,40
11,30,74
78,12,33
28,88,50
43,62,63
77,20,18
18,86,20
11,66,98
50,13,93
26,61,59
76,79,33
80,74,98
59,57,31
51,12,66
16,33,99
47,96,77
76,54,70
15,22,99
10,80,54
29,38,90
54,43,60
65,71,87
15,22,99
96,26,11
23,98,12
58,31,65
82,33,29
27,30,83
82,33,29
29,37,59
69,32,55
54,43,60
35,61,29
72,70,84
66,50,56
52,59,27
42,64,47
66,50,56
80,55,96
19,65,73
96,37,29
80,74,98
55,17,34
68,89,13
66,50,56
16,20,73
37,37,39
67,75,31
44,92,36
13,55,31
29,37,59
41,38,10
74,42,70
62,78,10
34,87,27
80,54,91
50,13,93
11,30,74
11,66,98
15,22,99
14,95,89
44,52,89
97,88,23
23,98,12
35,61,29
91,99,62
70,75,35
98,54,24
51,47,73
80,63,25
39,23,51
92,14,73
11,93,91
59,57,31
38,17,59
54,43,60
14,51,49
52,59,27
54,43,60
47,36,95
54,43,60
16,20,73
28,29,80
34,16,77
92,90,61
60,98,63
54,54,92
54,54,92
76,54,70
35,45,25
93,20,69
25,44,53
93,90,57
41,38,10
24,14,83
11,30,74
85,79,35
86,26,51
81,79,78
93,20,69
54,72,32
81,42,60
81,26,10
52,59,27
85,30,68
48,12,60
15,22,99
52,59,27
38,89,32
85,30,68
81,26,10
34,64,40
69,33,88
16,66,85
68,96,83
50,13,93
54,54,92
24,14,83
13,71,28
23,98,12
98,46,36
88,81,79
82,33,29
36,85,68
68,96,83
24,14,83
34,15,96
33,79,99
72,13,49
97,88,23
65,71,87
47,36,95
63,33,37
45,58,56
91,87,27
23,98,12
33,79,99
75,50,49
11,66,98
51,18,69
37,61,79
52,59,27
51,51,38
27,67,84
16,73,57
66,95,93
85,21,48
32,73,26
48,92,83
63,69,64
97,90,45
38,89,32
19,40,70
24,14,83
11,66,70
18,68,42
24,14,43
39,61,15
85,21,48
65,40,23
95,25,73
50,13,93
56,64,86
12,70,35
26,86,98
44,59,22
97,86,68
16,31,78
81,26,10
15,45,83
13,49,55
11,30,74
47,96,77
39,66,18
23,98,12
91,99,62
64,72,66
85,79,35
62,14,78
15,38,35
14,95,89
50,13,93
86,10,46
12,70,35
52,59,27
10,80,54
81,26,10
48,92,83
73,68,23
34,87,27
69,67,64
11,46,19
34,16,77
37,55,78
72,70,84
17,86,13
67,32,70
16,69,27
80,54,91
82,91,68
59,74,63
15,38,35
68,96,83
50,13,93
15,22,99
18,53,99
33,92,78
35,86,10
98,25,57
41,96,22
80,74,98
47,30,47
37,55,78
63,59,50
50,13,93
51,73,94
12,99,61
77,14,42
98,25,57
56,64,86
51,51,38
81,61,81
68,96,83
16,33,99
19,40,70
66,50,56
18,86,20
42,93,69
89,21,17
34,64,40
93,90,57
86,44,37
69,33,88
71,43,41
89,21,17
78,12,33
15,45,83
14,95,89
33,61,38
64,72,66
34,73,62
97,88,23
76,79,33
13,71,28
82,33,29
39,74,57
33,61,38
80,74,98
81,26,10
33,79,99
81,59,81
14,20,94
91,68,10
78,12,33
88,26,14
75,84,59
36,81,35
34,64,40
24,14,83
85,79,35
75,50,49
43,62,63
11,66,98
81,51,37
50,13,93
45,58,56
13,71,28
91,99,62
81,51,37
39,74,57
65,71,87
65,36,97
39,23,51
11,66,98
97,86,68
56,64,86
15,22,99
41,38,10
81,68,98
63,82,86
91,87,27
89,21,17
39,23,51
18,53,99
88,81,79
10,80,54
35,61,29
32,73,26
89,21,17
85,51,87
35,86,10
75,17,97
10,80,54
14,95,89
24,14,43
84,29,23
98,84,64
63,59,50
99,29,78
80,63,25
11,35,50
59,57,31
18,94,71
41,38,10
29,38,90
85,39,66
68,89,13
24,14,83
60,98,63
15,72,98
45,15,71
68,89,13
84,29,23
35,86,10
77,33,98
17,19,89
93,64,34
76,76,73
51,18,69
50,13,93
35,61,29
26,86,98
43,92,34
91,68,10
91,87,27
39,23,51
68,96,83
70,52,64
37,37,39
35,61,29
16,73,57
13,49,55
29,83,63
42,23,95
44,59,22
63,79,74
30,32,70
79,36,68
11,30,74
66,50,56
11,66,98
18,86,20
11,46,19
34,89,73
16,69,27
39,23,51
35,86,10
64,72,66
24,14,83
79,36,68
28,88,50
34,89,73
16,73,57
97,86,68
39,23,51
41,38,10
75,84,59
51,18,69
11,14,42
19,47,41
80,74,98
28,29,80
26,61,59
38,17,59
81,68,98
80,55,96
32,73,26
15,72,98
26,61,59
47,30,47
72,25,41
81,61,81
70,52,64
50,13,93
77,33,98
99,95,86
52,59,27
65,40,23
55,25,35
44,92,36
67,17,43
12,70,35
96,37,29
59,57,31
35,61,29
11,30,74
86,18,34
81,68,98
16,73,57
23,98,12
44,52,89
76,76,73
51,51,38
85,79,35
11,30,74
39,23,51
96,37,29
96,17,91
16,73,57
16,31,78
24,14,43
74,32,77
97,90,45
74,42,70
54,64,34
76,71,59
13,49,55
13,55,31
11,66,98
75,84,59
24,14,43
97,86,68
28,29,80
56,51,53
43,62,63
79,36,68
34,55,71
77,14,42
88,81,79
77,20,18
18,94,71
15,45,83
16,69,27
91,99,62
85,88,11
45,15,71
74,32,77
80,55,96
50,13,93
67,75,31
60,21,78
63,59,50
42,93,69
44,92,36
75,37,25
33,61,38
18,92,72
34,73,62
56,90,31
80,63,25
65,71,87
54,64,34
18,86,20
17,86,13
56,90,31
14,51,49
57,68,34
39,23,51
19,77,93
91,87,27
82,33,29
12,70,35
48,51,21
69,33,88
29,38,90
86,26,51
34,89,73
35,61,29
99,95,86
91,87,27
71,43,41
59,57,31
72,70,84
80,63,25
30,32,70
69,32,55
81,59,10
18,53,99
85,21,48
35,45,25
43,74,38
80,74,98
13,55,31
45,58,56
34,89,73
15,22,99
11,66,98
54,43,60
93,90,57
54,91,35
51,51,38
98,46,36
34,64,40
96,37,29
35,45,25
34,55,71
14,95,89
33,92,78
97,32,43
52,59,27
25,44,53
11,30,74
60,64,25
89,50,10
88,20,92
47,36,95
21,26,71
82,33,29
16,66,85
78,22,40
69,33,88
34,87,27
63,69,64
71,43,41
11,66,98
24,97,77
76,79,33
91,41,95
86,18,34
66,50,56
66,50,56
85,79,35
21,58,83
41,12,37
94,11,81
54,54,92
60,98,63
66,50,56
20,58,81
16,73,57
23,98,12
81,26,10
85,21,48
44,52,63
16,66,85
99,95,86
80,63,25
77,14,42
76,79,33
35,61,29
14,20,94
96,17,91
72,13,49
34,15,96
21,26,71
19,40,70
18,53,99
23,98,12
96,26,11
23,98,12
27,30,83
11,24,84
63,69,64
80,74,98
81,26,10
54,43,60
78,22,40
90,50,24
80,63,25
43,92,34
12,70,35
23,98,12
23,98,12
89,50,10
42,38,83
55,25,35
15,22,99
19,40,70
39,23,51
19,65,73
52,59,27
86,44,37
18,53,99
67,32,70
80,55,96
52,59,27
38,73,42
88,38,68
80,74,98
27,67,84
17,19,89
60,98,63
91,99,62
54,72,32
63,59,50
64,88,69
65,71,87
42,38,83
23,98,12
55,25,35
81,68,98
81,59,81
81,59,10
38,17,59
96,37,29
78,22,40
23,98,12
17,86,13
16,62,82
91,99,62
76,79,33
82,91,68
97,32,43
33,79,99
80,55,96
56,64,86
28,88,50
67,96,73
47,96,77
11,93,91
19,40,70
16,66,85
55,17,34
97,32,43
55,17,34
35,86,10
50,13,93
65,36,97
19,77,93
85,39,66
11,14,42
93,20,69
64,88,69
29,37,59
68,96,83
29,38,90
91,87,27
64,88,69
85,79,35
85,88,11
16,73,57
85,88,11
76,79,33
91,99,62
28,88,50
76,54,70
80,63,25
62,14,78
85,30,68
51,51,38
63,59,50
17,19,89
81,51,37
11,30,74
68,96,83
47,96,77
15,22,99
60,14,73
86,10,46
54,54,92
86,44,37
35,61,29
23,98,12
37,37,39
84,29,23
81,64,94
26,96,52
18,86,20
52,59,27
11,66,98
65,71,87
42,23,95
95,25,73
91,99,62
92,14,73
15,38,35
90,50,24
91,68,10
11,66,98
85,30,68
52,59,27
16,69,27
80,79,55
98,54,24
42,64,47
86,10,46
34,64,40
39,23,51
98,84,64
15,22,99
60,98,63
65,71,87
29,38,90
30,32,70
54,43,60
96,26,11
23,98,12
73,68,23
15,72,98
44,52,89
20,78,30
19,40,70
11,66,98
38,17,59
15,45,83
44,59,22
82,33,29
65,36,97
96,26,11
96,37,29
18,86,20
41,38,10
43,92,34
23,98,12
43,62,63
34,16,77
19,77,93
72,25,41
45,15,71
65,67,64
51,18,69
81,26,10
25,44,53
16,62,82
86,44,37
99,95,86
47,36,95
44,52,63
41,38,10
13,71,28
93,64,34
16,66,85
71,43,41
54,43,60
67,17,43
13,49,55
81,68,98
77,14,42
89,21,17
47,96,77
29,38,90
11,30,74
91,87,27
23,98,12
41,96,22
96,17,91
11,46,19
81,26,10
80,74,98
45,15,71
97,32,43
35,86,10
13,71,28
16,73,57
54,43,60
43,74,38
88,38,68
79,36,68
39,23,51
98,46,36
12,70,35
98,79,37
34,64,40
48,12,60
10,80,54
47,30,47
35,61,29
34,55,71
45,15,71
81,51,37
81,26,10
19,40,70
96,17,91
11,30,74
62,53,76
37,61,79
35,61,29
94,11,81
72,13,49
85,39,66
41,38,10
29,91,92
67,32,70
23,98,12
74,42,70
24,14,43
54,43,60
94,50,42
28,88,50
42,93,69
31,26,78
23,98,12
26,86,98
80,63,25
11,46,19
80,74,98
37,55,78
11,66,98
80,55,96
18,86,20
56,51,53
86,10,46
85,39,66
31,26,78
89,31,54
66,50,56
45,15,71
80,74,98
29,37,59
13,55,31
16,20,73
20,78,30
13,71,28
72,25,41
81,21,96
54,54,92
29,37,59
41,38,10
86,26,51
81,64,94
18,94,71
20,78,30
42,64,47
11,30,74
35,61,29
54,43,60
96,37,29
11,30,74
37,55,78
35,61,29
45,79,68
80,74,98
23,98,12
86,17,38
78,12,33
41,96,22
48,92,83
86,10,46
13,87,88
66,50,56
35,61,29
42,64,47
35,45,25
44,57,42
80,55,96
54,43,60
44,52,63
33,79,99
81,26,10
34,16,77
15,72,98
15,72,98
35,86,10
60,98,63
41,96,22
17,86,13
72,25,41
84,71,98
21,58,83
93,20,69
84,29,23
82,91,68
75,15,85
13,87,88
75,84,59
70,23,25
65,36,97
54,72,32
74,52,70
43,74,38
98,79,37
99,95,86
75,15,85
11,24,84
16,66,85
72,13,49
47,96,77
86,17,38
98,54,24
16,70,40
77,14,42
39,66,18
33,79,99
55,17,34
34,89,73
28,64,59
93,64,34
23,98,12
81,68,98
39,74,57
81,59,10
12,70,35
81,68,98
96,37,29
67,75,31
85,79,35
50,13,93
99,95,86
50,13,93
54,43,60
23,98,12
37,61,79
47,96,77
72,25,41
81,51,37
85,79,35
34,55,71
11,46,19
35,61,29
35,86,10
35,45,25
33,79,99
97,32,43
12,70,35
99,95,86
82,33,29
76,54,70
27,30,83
11,24,84
81,59,81
59,57,31
24,97,77
69,32,55
17,19,89
33,79,99
78,12,33
16,69,27
16,62,82
88,38,68
44,76,65
41,96,22
17,86,13
54,43,60
66,50,56
29,37,59
24,14,83
93,20,69
17,86,13
80,74,98
17,19,89
75,84,59
26,61,59
74,42,70
34,55,71
23,98,12
34,64,40
18,94,71
39,74,57
12,32,38
81,61,81
13,71,28
86,18,34
13,49,55
12,91,49
35,61,29
38,17,59
43,74,38
93,90,57
54,91,35
98,46,36
81,26,10
66,50,56
42,93,69
80,74,98
25,44,53
34,89,73
55,17,34
34,26,89
44,52,63
48,51,21
15,72,98
11,87,26
76,76,73
12,70,35
85,21,48
74,52,70
41,96,22
76,79,33
16,69,27
80,54,91
51,18,69
33,92,78
15,38,35
49,34,32
81,26,10
72,13,49
81,51,37
17,19,89
27,30,83
47,30,47
29,22,73
58,31,65
35,45,25
27,73,91
19,77,93
80,74,98
16,73,57
35,61,29
91,99,62
26,96,52
56,64,86
62,14,78
67,32,70
66,50,56
91,87,27
56,64,86
81,59,10
11,93,91
15,22,99
57,76,90
44,59,22
35,61,29
39,61,15
15,38,35
86,10,46
89,50,10
96,26,11
98,46,36
86,26,51
51,18,69
41,38,10
23,98,12
72,25,41
15,38,35
85,30,68
14,20,94
81,26,10
15,22,99
51,51,38
68,89,13
44,57,42
11,30,74
47,96,77
91,99,62
12,91,49
42,93,69
39,61,15
25,44,53
11,66,98
49,58,39
63,69,64
23,98,12
16,20,73
14,95,89
39,23,51
80,63,25
86,26,51
19,77,93
14,95,89
42,38,83
48,12,60
14,95,89
44,57,42
19,40,70
19,47,41
30,32,70
15,38,35
12,70,35
23,98,12
25,44,53
85,79,35
85,21,48
16,31,78
59,57,31
41,38,10
92,21,30
60,98,63
80,79,55
54,72,32
18,92,72
71,80,72
74,52,70
44,76,65
81,61,81
35,61,29
64,30,44
13,55,31
35,61,29
13,49,55
11,24,84
54,43,60
18,94,71
44,59,22
25,44,53
77,14,42
77,33,98
54,72,32
91,99,62
47,96,77
99,29,78
28,29,80
80,63,25
81,59,10
72,13,49
62,14,78
67,75,31
99,95,86
82,33,29
93,90,57
78,22,40
76,54,70
54,64,34
80,63,25
83,77,15
13,87,88
44,36,99
26,61,59
51,51,38
81,79,78
75,49,77
12,32,38
23,98,12
41,38,10
41,38,10
74,42,70
50,13,93
56,90,31
81,59,81
44,59,22
35,61,29
99,29,78
80,74,98
39,23,51
86,10,46
14,20,94
86,10,46
34,73,62
85,79,35
91,68,10
16,73,57
72,13,49
89,89,37
18,86,20
79,36,68
86,44,37
39,66,18
12,32,38
81,68,98
89,89,37
18,68,42
81,68,98
77,33,98
21,58,83
93,64,34
37,37,39
77,20,18
48,51,21
76,71,59
44,59,22
51,51,38
27,73,91
96,37,29
38,17,59
19,47,41
11,14,42
17,86,13
38,17,59
97,48,13
42,64,47
96,26,11
29,37,59
59,57,31
27,67,84
59,79,21
19,40,70
73,72,16
72,25,41
54,64,34
12,70,35
28,29,80
54,72,32
11,30,74
41,82,11
82,91,68
55,17,34
35,86,10
75,49,77
55,17,34
35,61,29
80,55,96
41,82,11
13,71,28
97,86,68
69,33,88
39,61,15
39,23,51
25,44,53
11,46,19
19,77,93
91,68,10
43,92,34
54,72,32
97,88,23
24,14,83
51,51,38
57,68,34
12,32,38
15,72,98
86,17,38
96,17,91
91,99,62
80,54,91
15,38,35
19,77,93
12,91,49
39,23,51
91,87,27
35,86,10
18,86,20
45,15,71
35,61,29
44,59,22
75,49,77
60,21,78
98,25,57
12,91,49
80,63,25
11,66,98
85,79,35
52,59,27
29,37,59
68,96,83
80,74,98
13,93,61
47,96,77
54,43,60
91,99,62
34,73,62
34,55,71
50,13,93
71,80,72
11,46,19
42,23,95
99,95,86
21,26,71
17,86,13
16,73,57
25,44,53
88,20,92
94,50,42
71,51,35
41,38,10
52,59,27
54,43,60
57,76,90
63,47,12
38,17,59
29,91,92
80,74,98
85,39,66
41,38,10
47,96,77
59,57,31
84,29,23
39,23,51
82,33,29
16,66,85
66,95,93
60,98,63
54,54,92
51,18,69
65,36,97
94,11,81
34,73,62
86,44,37
47,96,77
81,51,37
34,73,62
30,32,70
72,25,41
82,33,29
54,43,60
85,79,35
19,40,70
19,47,41
19,65,73
83,77,15
49,58,39
69,32,55
81,64,94
81,51,37
63,82,86
34,26,89
91,37,89
67,96,73
19,77,93
97,86,68
26,86,98
60,21,78
88,20,92
30,32,70
12,70,35
68,96,83
74,77,50
91,87,27
63,47,12
28,88,50
96,17,91
74,32,77
55,17,34
88,20,92
12,91,49
85,79,35
55,17,34
63,33,37
85,30,68
17,86,13
82,33,29
98,84,64
66,95,93
74,52,70
77,20,18
97,88,23
26,96,52
29,38,90
19,77,93
96,26,11
91,87,27
15,22,99
97,86,68
41,38,10
15,38,35
41,12,37
91,41,95
38,17,59
82,91,68
42,23,95
63,82,86
13,49,55
68,90,56
65,15,32
94,11,81
80,74,98
20,58,81
23,98,12
54,64,34
10,80,54
48,12,60
39,23,51
39,23,51
37,61,79
82,33,29
34,64,40
26,61,59
85,79,35
35,61,29
50,13,93
54,54,92
38,17,59
62,14,78
86,44,37
13,49,55
91,41,95
19,77,93
54,54,92
48,74,15
11,30,74
50,13,93
94,50,42
12,32,38
13,71,28
35,61,29
64,72,66
82,72,38
79,36,68
16,73,57
82,33,29
60,98,63
89,21,17
60,98,63
50,13,93
81,26,10
47,36,95
43,62,63
18,94,71
39,66,18
29,91,92
56,51,53
55,25,35
66,95,93
70,75,35
19,77,93
23,98,12
98,54,24
97,88,23
69,33,88
24,14,83
36,81,35
35,61,29
26,96,52
77,14,42
11,66,98
51,51,38
18,94,71
34,89,73
88,38,68
34,89,73
85,88,11
81,51,37
74,52,70
16,70,40
70,23,25
64,72,66
93,90,57
54,43,60
13,71,28
55,17,34
66,50,56
58,31,65
54,72,32
24,14,83
76,79,33
91,99,62
26,96,52
78,22,40
69,32,55
51,51,38
13,42,80
38,89,32
50,13,93
44,57,42
10,80,54
35,61,29
36,81,35
21,26,71
14,20,94
12,70,35
47,36,95
15,22,99
39,66,18
91,99,62
84,29,23
91,37,89
85,88,11
81,26,10
80,55,96
91,68,10
66,95,93
91,87,27
65,71,87
43,74,38
65,71,87
86,10,46
32,73,26
43,92,34
63,37,99
60,98,63
12,32,38
96,17,91
42,38,83
11,46,19
54,43,60
20,58,81
28,29,80
80,63,25
42,23,95
19,77,93
51,51,38
34,89,73
65,36,97
38,17,59
65,36,97
63,82,86
13,71,28
81,64,94
63,33,37
72,13,49
35,86,10
55,25,35
39,66,18
98,79,37
67,75,31
91,68,10
35,61,29
89,89,37
37,65,46
11,30,74
69,33,88
54,54,92
18,86,20
48,51,21
24,14,83
91,87,27
91,87,27
29,91,92
77,14,42
45,58,56
74,42,70
83,77,15
11,46,19
11,35,50
54,54,92
12,32,38
23,98,12
39,61,15
13,87,88
55,17,34
45,58,56
82,33,29
11,30,74
99,95,86
91,99,62
23,98,12
91,87,27
54,72,32
86,18,34
77,33,98
85,30,68
14,95,89
33,79,99
82,33,29
63,79,74
38,17,59
68,89,13
81,79,78
68,96,83
76,76,73
80,55,96
35,61,29
47,96,77
12,70,35
80,79,55
59,57,31
96,26,11
39,92,68
28,88,50
26,96,52
85,30,68
10,80,54
66,95,93
72,70,84
44,76,65
66,50,56
11,30,74
86,44,37
18,53,99
88,38,68
65,36,97
11,14,42
35,61,29
99,95,86
75,37,25
11,30,74
68,90,56
74,32,77
89,50,10
94,50,42
75,15,85
18,92,72
15,38,35
34,87,27
81,26,10
63,69,64
16,31,78
23,98,12
24,14,83
92,90,61
23,98,12
16,33,99
26,86,98
86,10,46
37,55,78
18,86,20
21,58,83
85,79,35
91,87,27
11,95,92
98,79,37
25,44,53
34,64,40
91,99,62
11,35,50
69,33,88
98,84,64
37,65,46
63,59,50
97,90,45
58,31,65
14,95,89
35,61,29
41,12,37
14,95,89
81,59,10
98,46,36
34,55,71
13,49,55
81,68,98
81,68,98
33,79,99
96,17,91
63,59,50
34,89,73
26,61,59
16,70,40
62,14,78
50,13,93
55,17,34
39,23,51
11,30,74
82,72,38
88,81,79
52,59,27
16,69,27
69,33,88
76,79,33
72,70,84
11,46,19
48,12,60
84,71,98
13,55,31
39,74,57
75,49,77
18,86,20
11,30,74
80,54,91
52,59,27
91,87,27
55,17,34
66,50,56
29,91,92
